"GAME_ID","GAME_DATE","SEASON_TYPE","MATCHUP","HOME_TEAM","AWAY_TEAM","nh","j3210","j45"
"0020800644",2009-01-24,"Regular Season","CLE @ UTA","Utah Jazz","Cleveland Cavaliers","j3210",985,758
"0020800644",2009-01-24,"Regular Season","CLE @ UTA","Utah Jazz","Cleveland Cavaliers","j45",109,1028
"0020800645",2009-01-24,"Regular Season","WAS @ POR","Portland Trail Blazers","Washington Wizards","j3210",875,405
"0020800645",2009-01-24,"Regular Season","WAS @ POR","Portland Trail Blazers","Washington Wizards","j45",434,1166
"0020800646",2009-01-25,"Regular Season","DAL @ BOS","Boston Celtics","Dallas Mavericks","j3210",1330,127
"0020800646",2009-01-25,"Regular Season","DAL @ BOS","Boston Celtics","Dallas Mavericks","j45",8,1415
"0020800647",2009-01-25,"Regular Season","SAS @ LAL","Los Angeles Lakers","San Antonio Spurs","j3210",1879,4
"0020800647",2009-01-25,"Regular Season","SAS @ LAL","Los Angeles Lakers","San Antonio Spurs","j45",287,710
"0020800648",2009-01-25,"Regular Season","PHX @ ATL","Atlanta Hawks","Phoenix Suns","j3210",969,585
"0020800648",2009-01-25,"Regular Season","PHX @ ATL","Atlanta Hawks","Phoenix Suns","j45",29,1297
"0020800649",2009-01-25,"Regular Season","SAC @ TOR","Toronto Raptors","Sacramento Kings","j3210",1252,208
"0020800649",2009-01-25,"Regular Season","SAC @ TOR","Toronto Raptors","Sacramento Kings","j45",241,1179
"0020800651",2009-01-25,"Regular Season","CHA @ IND","Indiana Pacers","Charlotte Bobcats","j3210",682,450
"0020800651",2009-01-25,"Regular Season","CHA @ IND","Indiana Pacers","Charlotte Bobcats","j45",399,1349
"0020800652",2009-01-25,"Regular Season","CHI @ MIN","Minnesota Timberwolves","Chicago Bulls","j3210",1128,588
"0020800652",2009-01-25,"Regular Season","CHI @ MIN","Minnesota Timberwolves","Chicago Bulls","j45",40,1124
"0020800653",2009-01-25,"Regular Season","UTA @ DEN","Denver Nuggets","Utah Jazz","j3210",1507,219
"0020800653",2009-01-25,"Regular Season","UTA @ DEN","Denver Nuggets","Utah Jazz","j45",190,964
"0020800655",2009-01-26,"Regular Season","PHX @ WAS","Washington Wizards","Phoenix Suns","j3210",743,476
"0020800655",2009-01-26,"Regular Season","PHX @ WAS","Washington Wizards","Phoenix Suns","j45",491,1170
"0020800656",2009-01-26,"Regular Season","ATL @ MIA","Miami Heat","Atlanta Hawks","j3210",1263,613
"0020800656",2009-01-26,"Regular Season","ATL @ MIA","Miami Heat","Atlanta Hawks","j45",138,866
"0020800657",2009-01-26,"Regular Season","HOU @ NYK","New York Knicks","Houston Rockets","j3210",996,623
"0020800657",2009-01-26,"Regular Season","HOU @ NYK","New York Knicks","Houston Rockets","j45",230,1031
"0020800658",2009-01-26,"Regular Season","MIN @ MIL","Milwaukee Bucks","Minnesota Timberwolves","j3210",1372,471
"0020800658",2009-01-26,"Regular Season","MIN @ MIL","Milwaukee Bucks","Minnesota Timberwolves","j45",209,828
"0020800659",2009-01-26,"Regular Season","PHI @ NOH","New Orleans Hornets","Philadelphia 76ers","j3210",1088,502
"0020800659",2009-01-26,"Regular Season","PHI @ NOH","New Orleans Hornets","Philadelphia 76ers","j45",94,1196
"0020800660",2009-01-26,"Regular Season","NJN @ OKC","Oklahoma City Thunder","New Jersey Nets","j3210",1441,131
"0020800660",2009-01-26,"Regular Season","NJN @ OKC","Oklahoma City Thunder","New Jersey Nets","j45",327,981
"0020800661",2009-01-26,"Regular Season","POR @ LAC","Los Angeles Clippers","Portland Trail Blazers","j3210",687,48
"0020800661",2009-01-26,"Regular Season","POR @ LAC","Los Angeles Clippers","Portland Trail Blazers","j45",1023,1122
"0020800662",2009-01-27,"Regular Season","SAC @ CLE","Cleveland Cavaliers","Sacramento Kings","j3210",1163,391
"0020800662",2009-01-27,"Regular Season","SAC @ CLE","Cleveland Cavaliers","Sacramento Kings","j45",279,1047
"0020800663",2009-01-27,"Regular Season","IND @ ORL","Orlando Magic","Indiana Pacers","j3210",1347,132
"0020800663",2009-01-27,"Regular Season","IND @ ORL","Orlando Magic","Indiana Pacers","j45",444,957
"0020800664",2009-01-27,"Regular Season","DEN @ MEM","Memphis Grizzlies","Denver Nuggets","j3210",1237,483
"0020800664",2009-01-27,"Regular Season","DEN @ MEM","Memphis Grizzlies","Denver Nuggets","j45",110,1050
"0020800665",2009-01-27,"Regular Season","SAS @ UTA","Utah Jazz","San Antonio Spurs","j3210",462,158
"0020800665",2009-01-27,"Regular Season","SAS @ UTA","Utah Jazz","San Antonio Spurs","j45",837,1423
"0020800666",2009-01-27,"Regular Season","CHA @ LAL","Los Angeles Lakers","Charlotte Bobcats","j3210",552,716
"0020800666",2009-01-27,"Regular Season","CHA @ LAL","Los Angeles Lakers","Charlotte Bobcats","j45",165,1447
"0020800667",2009-01-28,"Regular Season","MIL @ IND","Indiana Pacers","Milwaukee Bucks","j3210",1114,124
"0020800667",2009-01-28,"Regular Season","MIL @ IND","Indiana Pacers","Milwaukee Bucks","j45",1061,581
"0020800668",2009-01-28,"Regular Season","SAC @ BOS","Boston Celtics","Sacramento Kings","j3210",1345,57
"0020800668",2009-01-28,"Regular Season","SAC @ BOS","Boston Celtics","Sacramento Kings","j45",350,1128
"0020800670",2009-01-28,"Regular Season","TOR @ NJN","New Jersey Nets","Toronto Raptors","j3210",1184,107
"0020800670",2009-01-28,"Regular Season","TOR @ NJN","New Jersey Nets","Toronto Raptors","j45",146,1443
"0020800671",2009-01-28,"Regular Season","ATL @ NYK","New York Knicks","Atlanta Hawks","j3210",935,548
"0020800671",2009-01-28,"Regular Season","ATL @ NYK","New York Knicks","Atlanta Hawks","j45",12,1385
"0020800672",2009-01-28,"Regular Season","DET @ MIN","Minnesota Timberwolves","Detroit Pistons","j3210",1052,497
"0020800672",2009-01-28,"Regular Season","DET @ MIN","Minnesota Timberwolves","Detroit Pistons","j45",306,1025
"0020800674",2009-01-28,"Regular Season","MEM @ OKC","Oklahoma City Thunder","Memphis Grizzlies","j3210",1012,428
"0020800674",2009-01-28,"Regular Season","MEM @ OKC","Oklahoma City Thunder","Memphis Grizzlies","j45",147,1293
"0020800676",2009-01-28,"Regular Season","GSW @ DAL","Dallas Mavericks","Golden State Warriors","j3210",1402,50
"0020800676",2009-01-28,"Regular Season","GSW @ DAL","Dallas Mavericks","Golden State Warriors","j45",382,1046
"0020800677",2009-01-28,"Regular Season","CHA @ POR","Portland Trail Blazers","Charlotte Bobcats","j3210",1257,693
"0020800677",2009-01-28,"Regular Season","CHA @ POR","Portland Trail Blazers","Charlotte Bobcats","j45",11,919
"0020800678",2009-01-28,"Regular Season","CHI @ LAC","Los Angeles Clippers","Chicago Bulls","j3210",931,556
"0020800678",2009-01-28,"Regular Season","CHI @ LAC","Los Angeles Clippers","Chicago Bulls","j45",367,1026
"0020800679",2009-01-29,"Regular Season","CLE @ ORL","Orlando Magic","Cleveland Cavaliers","j3210",840,182
"0020800679",2009-01-29,"Regular Season","CLE @ ORL","Orlando Magic","Cleveland Cavaliers","j45",577,1281
"0020800680",2009-01-29,"Regular Season","SAS @ PHX","Phoenix Suns","San Antonio Spurs","j3210",897,161
"0020800680",2009-01-29,"Regular Season","SAS @ PHX","Phoenix Suns","San Antonio Spurs","j45",937,885
"0020800683",2009-01-30,"Regular Season","WAS @ PHI","Philadelphia 76ers","Washington Wizards","j3210",1273,447
"0020800683",2009-01-30,"Regular Season","WAS @ PHI","Philadelphia 76ers","Washington Wizards","j45",246,914
"0020800684",2009-01-30,"Regular Season","MIL @ TOR","Toronto Raptors","Milwaukee Bucks","j3210",1452,369
"0020800684",2009-01-30,"Regular Season","MIL @ TOR","Toronto Raptors","Milwaukee Bucks","j45",138,921
"0020800685",2009-01-30,"Regular Season","NJN @ ATL","Atlanta Hawks","New Jersey Nets","j3210",1042,332
"0020800685",2009-01-30,"Regular Season","NJN @ ATL","Atlanta Hawks","New Jersey Nets","j45",508,998
"0020800686",2009-01-30,"Regular Season","LAC @ CLE","Cleveland Cavaliers","Los Angeles Clippers","j3210",1446,184
"0020800686",2009-01-30,"Regular Season","LAC @ CLE","Cleveland Cavaliers","Los Angeles Clippers","j45",437,813
"0020800687",2009-01-30,"Regular Season","LAL @ MIN","Minnesota Timberwolves","Los Angeles Lakers","j3210",1432,128
"0020800687",2009-01-30,"Regular Season","LAL @ MIN","Minnesota Timberwolves","Los Angeles Lakers","j45",282,1038
"0020800688",2009-01-30,"Regular Season","CHA @ DEN","Denver Nuggets","Charlotte Bobcats","j3210",1461,240
"0020800688",2009-01-30,"Regular Season","CHA @ DEN","Denver Nuggets","Charlotte Bobcats","j45",263,916
"0020800689",2009-01-30,"Regular Season","OKC @ UTA","Utah Jazz","Oklahoma City Thunder","j3210",1353,61
"0020800689",2009-01-30,"Regular Season","OKC @ UTA","Utah Jazz","Oklahoma City Thunder","j45",237,1229
"0020800690",2009-01-30,"Regular Season","GSW @ NOH","New Orleans Hornets","Golden State Warriors","j3210",931,586
"0020800690",2009-01-30,"Regular Season","GSW @ NOH","New Orleans Hornets","Golden State Warriors","j45",436,927
"0020800691",2009-01-30,"Regular Season","CHI @ SAC","Sacramento Kings","Chicago Bulls","j3210",1075,285
"0020800691",2009-01-30,"Regular Season","CHI @ SAC","Sacramento Kings","Chicago Bulls","j45",300,1220
"0020800692",2009-01-31,"Regular Season","NYK @ IND","Indiana Pacers","New York Knicks","j3210",1057,353
"0020800692",2009-01-31,"Regular Season","NYK @ IND","Indiana Pacers","New York Knicks","j45",579,891
"0020800693",2009-01-31,"Regular Season","NJN @ PHI","Philadelphia 76ers","New Jersey Nets","j3210",1565,272
"0020800693",2009-01-31,"Regular Season","NJN @ PHI","Philadelphia 76ers","New Jersey Nets","j45",330,713
"0020800694",2009-01-31,"Regular Season","DAL @ MIA","Miami Heat","Dallas Mavericks","j3210",1576,201
"0020800694",2009-01-31,"Regular Season","DAL @ MIA","Miami Heat","Dallas Mavericks","j45",41,1062
"0020800695",2009-01-31,"Regular Season","LAL @ MEM","Memphis Grizzlies","Los Angeles Lakers","j3210",960,256
"0020800695",2009-01-31,"Regular Season","LAL @ MEM","Memphis Grizzlies","Los Angeles Lakers","j45",540,1124
"0020800696",2009-01-31,"Regular Season","LAC @ WAS","Washington Wizards","Los Angeles Clippers","j3210",1380,93
"0020800696",2009-01-31,"Regular Season","LAC @ WAS","Washington Wizards","Los Angeles Clippers","j45",444,963
"0020800698",2009-01-31,"Regular Season","ATL @ MIL","Milwaukee Bucks","Atlanta Hawks","j3210",743,93
"0020800698",2009-01-31,"Regular Season","ATL @ MIL","Milwaukee Bucks","Atlanta Hawks","j45",250,1794
"0020800699",2009-01-31,"Regular Season","NOH @ SAS","San Antonio Spurs","New Orleans Hornets","j3210",1016,610
"0020800699",2009-01-31,"Regular Season","NOH @ SAS","San Antonio Spurs","New Orleans Hornets","j45",427,827
"0020800700",2009-01-31,"Regular Season","CHI @ PHX","Phoenix Suns","Chicago Bulls","j3210",810,99
"0020800700",2009-01-31,"Regular Season","CHI @ PHX","Phoenix Suns","Chicago Bulls","j45",836,1135
"0020800702",2009-02-01,"Regular Season","MIN @ BOS","Boston Celtics","Minnesota Timberwolves","j3210",929,150
"0020800702",2009-02-01,"Regular Season","MIN @ BOS","Boston Celtics","Minnesota Timberwolves","j45",246,1555
"0020800704",2009-02-01,"Regular Season","CLE @ DET","Detroit Pistons","Cleveland Cavaliers","j3210",1326,275
"0020800704",2009-02-01,"Regular Season","CLE @ DET","Detroit Pistons","Cleveland Cavaliers","j45",288,991
"0020800705",2009-02-01,"Regular Season","OKC @ SAC","Sacramento Kings","Oklahoma City Thunder","j3210",1157,464
"0020800705",2009-02-01,"Regular Season","OKC @ SAC","Sacramento Kings","Oklahoma City Thunder","j45",32,1227
"0020800706",2009-02-02,"Regular Season","DAL @ ORL","Orlando Magic","Dallas Mavericks","j3210",878,181
"0020800706",2009-02-02,"Regular Season","DAL @ ORL","Orlando Magic","Dallas Mavericks","j45",634,1187
"0020800707",2009-02-02,"Regular Season","MEM @ WAS","Washington Wizards","Memphis Grizzlies","j3210",763,981
"0020800707",2009-02-02,"Regular Season","MEM @ WAS","Washington Wizards","Memphis Grizzlies","j45",56,1080
"0020800708",2009-02-02,"Regular Season","LAC @ MIA","Miami Heat","Los Angeles Clippers","j3210",2036,86
"0020800708",2009-02-02,"Regular Season","LAC @ MIA","Miami Heat","Los Angeles Clippers","j45",181,577
"0020800709",2009-02-02,"Regular Season","LAL @ NYK","New York Knicks","Los Angeles Lakers","j3210",1237,757
"0020800709",2009-02-02,"Regular Season","LAL @ NYK","New York Knicks","Los Angeles Lakers","j45",117,769
"0020800710",2009-02-02,"Regular Season","POR @ NOH","New Orleans Hornets","Portland Trail Blazers","j3210",1568,98
"0020800710",2009-02-02,"Regular Season","POR @ NOH","New Orleans Hornets","Portland Trail Blazers","j45",498,716
"0020800711",2009-02-02,"Regular Season","SAC @ PHX","Phoenix Suns","Sacramento Kings","j3210",1573,57
"0020800711",2009-02-02,"Regular Season","SAC @ PHX","Phoenix Suns","Sacramento Kings","j45",119,1131
"0020800713",2009-02-02,"Regular Season","SAS @ GSW","Golden State Warriors","San Antonio Spurs","j3210",1379,206
"0020800713",2009-02-02,"Regular Season","SAS @ GSW","Golden State Warriors","San Antonio Spurs","j45",486,809
"0020800714",2009-02-03,"Regular Season","TOR @ CLE","Cleveland Cavaliers","Toronto Raptors","j3210",1000,350
"0020800714",2009-02-03,"Regular Season","TOR @ CLE","Cleveland Cavaliers","Toronto Raptors","j45",365,1165
"0020800715",2009-02-03,"Regular Season","MIN @ IND","Indiana Pacers","Minnesota Timberwolves","j3210",363,574
"0020800715",2009-02-03,"Regular Season","MIN @ IND","Indiana Pacers","Minnesota Timberwolves","j45",778,1165
"0020800716",2009-02-03,"Regular Season","BOS @ PHI","Philadelphia 76ers","Boston Celtics","j3210",782,574
"0020800716",2009-02-03,"Regular Season","BOS @ PHI","Philadelphia 76ers","Boston Celtics","j45",85,1439
"0020800717",2009-02-03,"Regular Season","MIL @ NJN","New Jersey Nets","Milwaukee Bucks","j3210",1055,260
"0020800717",2009-02-03,"Regular Season","MIL @ NJN","New Jersey Nets","Milwaukee Bucks","j45",162,1403
"0020800718",2009-02-03,"Regular Season","CHI @ HOU","Houston Rockets","Chicago Bulls","j3210",1177,340
"0020800718",2009-02-03,"Regular Season","CHI @ HOU","Houston Rockets","Chicago Bulls","j45",190,1173
"0020800719",2009-02-03,"Regular Season","SAS @ DEN","Denver Nuggets","San Antonio Spurs","j3210",1400,226
"0020800719",2009-02-03,"Regular Season","SAS @ DEN","Denver Nuggets","San Antonio Spurs","j45",416,838
"0020800721",2009-02-04,"Regular Season","LAL @ TOR","Toronto Raptors","Los Angeles Lakers","j3210",942,11
"0020800721",2009-02-04,"Regular Season","LAL @ TOR","Toronto Raptors","Los Angeles Lakers","j45",459,1468
"0020800722",2009-02-04,"Regular Season","NJN @ WAS","Washington Wizards","New Jersey Nets","j3210",1055,450
"0020800722",2009-02-04,"Regular Season","NJN @ WAS","Washington Wizards","New Jersey Nets","j45",451,924
"0020800723",2009-02-04,"Regular Season","MIA @ DET","Detroit Pistons","Miami Heat","j3210",562,1059
"0020800723",2009-02-04,"Regular Season","MIA @ DET","Detroit Pistons","Miami Heat","j45",91,1168
"0020800724",2009-02-04,"Regular Season","CLE @ NYK","New York Knicks","Cleveland Cavaliers","j3210",1402,253
"0020800724",2009-02-04,"Regular Season","CLE @ NYK","New York Knicks","Cleveland Cavaliers","j45",117,1108
"0020800725",2009-02-04,"Regular Season","HOU @ MEM","Memphis Grizzlies","Houston Rockets","j3210",844,520
"0020800725",2009-02-04,"Regular Season","HOU @ MEM","Memphis Grizzlies","Houston Rockets","j45",200,1316
"0020800726",2009-02-04,"Regular Season","ATL @ MIN","Minnesota Timberwolves","Atlanta Hawks","j3210",1070,561
"0020800726",2009-02-04,"Regular Season","ATL @ MIN","Minnesota Timberwolves","Atlanta Hawks","j45",375,874
"0020800727",2009-02-04,"Regular Season","CHI @ NOH","New Orleans Hornets","Chicago Bulls","j3210",938,607
"0020800727",2009-02-04,"Regular Season","CHI @ NOH","New Orleans Hornets","Chicago Bulls","j45",81,1254
"0020800728",2009-02-04,"Regular Season","DEN @ OKC","Oklahoma City Thunder","Denver Nuggets","j3210",1010,133
"0020800728",2009-02-04,"Regular Season","DEN @ OKC","Oklahoma City Thunder","Denver Nuggets","j45",645,1092
"0020800730",2009-02-04,"Regular Season","PHX @ GSW","Golden State Warriors","Phoenix Suns","j3210",1359,34
"0020800730",2009-02-04,"Regular Season","PHX @ GSW","Golden State Warriors","Phoenix Suns","j45",190,1297
"0020800732",2009-02-05,"Regular Season","LAL @ BOS","Boston Celtics","Los Angeles Lakers","j3210",793,288
"0020800732",2009-02-05,"Regular Season","LAL @ BOS","Boston Celtics","Los Angeles Lakers","j45",163,1636
"0020800734",2009-02-06,"Regular Season","ATL @ CHA","Charlotte Bobcats","Atlanta Hawks","j3210",814,686
"0020800734",2009-02-06,"Regular Season","ATL @ CHA","Charlotte Bobcats","Atlanta Hawks","j45",444,936
"0020800735",2009-02-06,"Regular Season","ORL @ IND","Indiana Pacers","Orlando Magic","j3210",720,834
"0020800735",2009-02-06,"Regular Season","ORL @ IND","Indiana Pacers","Orlando Magic","j45",463,863
"0020800736",2009-02-06,"Regular Season","BOS @ NYK","New York Knicks","Boston Celtics","j3210",1285,268
"0020800736",2009-02-06,"Regular Season","BOS @ NYK","New York Knicks","Boston Celtics","j45",210,1117
"0020800737",2009-02-06,"Regular Season","LAC @ MEM","Memphis Grizzlies","Los Angeles Clippers","j3210",946,306
"0020800737",2009-02-06,"Regular Season","LAC @ MEM","Memphis Grizzlies","Los Angeles Clippers","j45",705,923
"0020800738",2009-02-06,"Regular Season","TOR @ NOH","New Orleans Hornets","Toronto Raptors","j3210",487,712
"0020800738",2009-02-06,"Regular Season","TOR @ NOH","New Orleans Hornets","Toronto Raptors","j45",610,1071
"0020800739",2009-02-06,"Regular Season","POR @ OKC","Oklahoma City Thunder","Portland Trail Blazers","j3210",1079,68
"0020800739",2009-02-06,"Regular Season","POR @ OKC","Oklahoma City Thunder","Portland Trail Blazers","j45",792,941
"0020800740",2009-02-06,"Regular Season","DEN @ WAS","Washington Wizards","Denver Nuggets","j3210",1403,403
"0020800740",2009-02-06,"Regular Season","DEN @ WAS","Washington Wizards","Denver Nuggets","j45",203,871
"0020800741",2009-02-06,"Regular Season","UTA @ SAC","Sacramento Kings","Utah Jazz","j3210",917,679
"0020800741",2009-02-06,"Regular Season","UTA @ SAC","Sacramento Kings","Utah Jazz","j45",20,1264
"0020800742",2009-02-06,"Regular Season","GSW @ PHX","Phoenix Suns","Golden State Warriors","j3210",766,297
"0020800742",2009-02-06,"Regular Season","GSW @ PHX","Phoenix Suns","Golden State Warriors","j45",1119,698
"0020800743",2009-02-07,"Regular Season","LAC @ ATL","Atlanta Hawks","Los Angeles Clippers","j3210",917,338
"0020800743",2009-02-07,"Regular Season","LAC @ ATL","Atlanta Hawks","Los Angeles Clippers","j45",473,1152
"0020800744",2009-02-07,"Regular Season","MIA @ PHI","Philadelphia 76ers","Miami Heat","j3210",894,613
"0020800744",2009-02-07,"Regular Season","MIA @ PHI","Philadelphia 76ers","Miami Heat","j45",59,1314
"0020800746",2009-02-07,"Regular Season","TOR @ MEM","Memphis Grizzlies","Toronto Raptors","j3210",1088,414
"0020800746",2009-02-07,"Regular Season","TOR @ MEM","Memphis Grizzlies","Toronto Raptors","j45",245,1133
"0020800747",2009-02-07,"Regular Season","CHI @ DAL","Dallas Mavericks","Chicago Bulls","j3210",1143,663
"0020800747",2009-02-07,"Regular Season","CHI @ DAL","Dallas Mavericks","Chicago Bulls","j45",90,984
"0020800748",2009-02-07,"Regular Season","MIN @ HOU","Houston Rockets","Minnesota Timberwolves","j3210",902,207
"0020800748",2009-02-07,"Regular Season","MIN @ HOU","Houston Rockets","Minnesota Timberwolves","j45",186,1585
"0020800749",2009-02-07,"Regular Season","DET @ MIL","Milwaukee Bucks","Detroit Pistons","j3210",778,239
"0020800749",2009-02-07,"Regular Season","DET @ MIL","Milwaukee Bucks","Detroit Pistons","j45",919,944
"0020800750",2009-02-08,"Regular Season","SAS @ BOS","Boston Celtics","San Antonio Spurs","j3210",628,227
"0020800750",2009-02-08,"Regular Season","SAS @ BOS","Boston Celtics","San Antonio Spurs","j45",687,1338
"0020800753",2009-02-08,"Regular Season","NJN @ ORL","Orlando Magic","New Jersey Nets","j3210",854,324
"0020800753",2009-02-08,"Regular Season","NJN @ ORL","Orlando Magic","New Jersey Nets","j45",356,1346
"0020800754",2009-02-08,"Regular Season","NYK @ POR","Portland Trail Blazers","New York Knicks","j3210",1240,211
"0020800754",2009-02-08,"Regular Season","NYK @ POR","Portland Trail Blazers","New York Knicks","j45",651,778
"0020800755",2009-02-08,"Regular Season","IND @ WAS","Washington Wizards","Indiana Pacers","j3210",1432,162
"0020800755",2009-02-08,"Regular Season","IND @ WAS","Washington Wizards","Indiana Pacers","j45",184,1102
"0020800756",2009-02-08,"Regular Season","MIN @ NOH","New Orleans Hornets","Minnesota Timberwolves","j3210",1129,683
"0020800756",2009-02-08,"Regular Season","MIN @ NOH","New Orleans Hornets","Minnesota Timberwolves","j45",156,912
"0020800757",2009-02-08,"Regular Season","SAC @ OKC","Oklahoma City Thunder","Sacramento Kings","j3210",1014,356
"0020800757",2009-02-08,"Regular Season","SAC @ OKC","Oklahoma City Thunder","Sacramento Kings","j45",241,1269
"0020800758",2009-02-08,"Regular Season","PHX @ DET","Detroit Pistons","Phoenix Suns","j3210",1118,493
"0020800758",2009-02-08,"Regular Season","PHX @ DET","Detroit Pistons","Phoenix Suns","j45",177,1092
"0020800759",2009-02-08,"Regular Season","UTA @ GSW","Golden State Warriors","Utah Jazz","j3210",691,708
"0020800759",2009-02-08,"Regular Season","UTA @ GSW","Golden State Warriors","Utah Jazz","j45",415,1066
"0020800760",2009-02-09,"Regular Season","LAC @ CHA","Charlotte Bobcats","Los Angeles Clippers","j3210",831,296
"0020800760",2009-02-09,"Regular Season","LAC @ CHA","Charlotte Bobcats","Los Angeles Clippers","j45",196,1557
"0020800761",2009-02-09,"Regular Season","PHX @ PHI","Philadelphia 76ers","Phoenix Suns","j3210",1368,346
"0020800761",2009-02-09,"Regular Season","PHX @ PHI","Philadelphia 76ers","Phoenix Suns","j45",305,861
"0020800762",2009-02-09,"Regular Season","NOH @ MEM","Memphis Grizzlies","New Orleans Hornets","j3210",1036,395
"0020800762",2009-02-09,"Regular Season","NOH @ MEM","Memphis Grizzlies","New Orleans Hornets","j45",698,751
"0020800763",2009-02-09,"Regular Season","HOU @ MIL","Milwaukee Bucks","Houston Rockets","j3210",1778,114
"0020800763",2009-02-09,"Regular Season","HOU @ MIL","Milwaukee Bucks","Houston Rockets","j45",96,892
"0020800764",2009-02-10,"Regular Season","WAS @ ATL","Atlanta Hawks","Washington Wizards","j3210",1310,467
"0020800764",2009-02-10,"Regular Season","WAS @ ATL","Atlanta Hawks","Washington Wizards","j45",441,662
"0020800765",2009-02-10,"Regular Season","CLE @ IND","Indiana Pacers","Cleveland Cavaliers","j3210",790,224
"0020800765",2009-02-10,"Regular Season","CLE @ IND","Indiana Pacers","Cleveland Cavaliers","j45",383,1483
"0020800766",2009-02-10,"Regular Season","DEN @ MIA","Miami Heat","Denver Nuggets","j3210",1291,124
"0020800766",2009-02-10,"Regular Season","DEN @ MIA","Miami Heat","Denver Nuggets","j45",378,1087
"0020800767",2009-02-10,"Regular Season","SAS @ NJN","New Jersey Nets","San Antonio Spurs","j3210",1130,145
"0020800767",2009-02-10,"Regular Season","SAS @ NJN","New Jersey Nets","San Antonio Spurs","j45",669,936
"0020800770",2009-02-10,"Regular Season","SAC @ DAL","Dallas Mavericks","Sacramento Kings","j3210",1156,397
"0020800770",2009-02-10,"Regular Season","SAC @ DAL","Dallas Mavericks","Sacramento Kings","j45",27,1300
"0020800771",2009-02-10,"Regular Season","NYK @ GSW","Golden State Warriors","New York Knicks","j3210",1067,159
"0020800771",2009-02-10,"Regular Season","NYK @ GSW","Golden State Warriors","New York Knicks","j45",855,799
"0020800773",2009-02-11,"Regular Season","WAS @ CHA","Charlotte Bobcats","Washington Wizards","j3210",899,24
"0020800773",2009-02-11,"Regular Season","WAS @ CHA","Charlotte Bobcats","Washington Wizards","j45",911,1046
"0020800775",2009-02-11,"Regular Season","DEN @ ORL","Orlando Magic","Denver Nuggets","j3210",1083,330
"0020800775",2009-02-11,"Regular Season","DEN @ ORL","Orlando Magic","Denver Nuggets","j45",459,1008
"0020800776",2009-02-11,"Regular Season","MEM @ PHI","Philadelphia 76ers","Memphis Grizzlies","j3210",868,384
"0020800776",2009-02-11,"Regular Season","MEM @ PHI","Philadelphia 76ers","Memphis Grizzlies","j45",331,1297
"0020800777",2009-02-11,"Regular Season","SAS @ TOR","Toronto Raptors","San Antonio Spurs","j3210",1478,77
"0020800777",2009-02-11,"Regular Season","SAS @ TOR","Toronto Raptors","San Antonio Spurs","j45",159,1166
"0020800778",2009-02-11,"Regular Season","ATL @ DET","Detroit Pistons","Atlanta Hawks","j3210",684,977
"0020800778",2009-02-11,"Regular Season","ATL @ DET","Detroit Pistons","Atlanta Hawks","j45",346,873
"0020800779",2009-02-11,"Regular Season","IND @ MIL","Milwaukee Bucks","Indiana Pacers","j3210",1386,710
"0020800779",2009-02-11,"Regular Season","IND @ MIL","Milwaukee Bucks","Indiana Pacers","j45",187,597
"0020800780",2009-02-11,"Regular Season","BOS @ NOH","New Orleans Hornets","Boston Celtics","j3210",971,293
"0020800780",2009-02-11,"Regular Season","BOS @ NOH","New Orleans Hornets","Boston Celtics","j45",463,1153
"0020800782",2009-02-11,"Regular Season","LAL @ UTA","Utah Jazz","Los Angeles Lakers","j3210",803,455
"0020800782",2009-02-11,"Regular Season","LAL @ UTA","Utah Jazz","Los Angeles Lakers","j45",188,1434
"0020800784",2009-02-11,"Regular Season","NYK @ LAC","Los Angeles Clippers","New York Knicks","j3210",832,667
"0020800784",2009-02-11,"Regular Season","NYK @ LAC","Los Angeles Clippers","New York Knicks","j45",75,1306
"0020800785",2009-02-12,"Regular Season","MIA @ CHI","Chicago Bulls","Miami Heat","j3210",839,37
"0020800785",2009-02-12,"Regular Season","MIA @ CHI","Chicago Bulls","Miami Heat","j45",700,1304
"0020800786",2009-02-12,"Regular Season","BOS @ DAL","Dallas Mavericks","Boston Celtics","j3210",955,169
"0020800786",2009-02-12,"Regular Season","BOS @ DAL","Dallas Mavericks","Boston Celtics","j45",224,1532
"0020800787",2009-02-12,"Regular Season","POR @ GSW","Golden State Warriors","Portland Trail Blazers","j3210",979,251
"0020800787",2009-02-12,"Regular Season","POR @ GSW","Golden State Warriors","Portland Trail Blazers","j45",940,710
"0020800788",2009-02-17,"Regular Season","PHI @ IND","Indiana Pacers","Philadelphia 76ers","j3210",750,629
"0020800788",2009-02-17,"Regular Season","PHI @ IND","Indiana Pacers","Philadelphia 76ers","j45",500,1001
"0020800790",2009-02-17,"Regular Season","MIN @ WAS","Washington Wizards","Minnesota Timberwolves","j3210",912,746
"0020800790",2009-02-17,"Regular Season","MIN @ WAS","Washington Wizards","Minnesota Timberwolves","j45",235,987
"0020800791",2009-02-17,"Regular Season","MIL @ DET","Detroit Pistons","Milwaukee Bucks","j3210",1091,150
"0020800791",2009-02-17,"Regular Season","MIL @ DET","Detroit Pistons","Milwaukee Bucks","j45",294,1345
"0020800792",2009-02-17,"Regular Season","SAS @ NYK","New York Knicks","San Antonio Spurs","j3210",985,518
"0020800792",2009-02-17,"Regular Season","SAS @ NYK","New York Knicks","San Antonio Spurs","j45",332,1045
