"GAME_ID","GAME_DATE","SEASON_TYPE","MATCHUP","HOME_TEAM","AWAY_TEAM","HOME_PTS","AWAY_PTS","nh","j3210","j45"
"0020800992",2009-03-15,"Regular Season","UTA @ ORL","Orlando Magic","Utah Jazz",105,87,"j45",5,15
"0020800993",2009-03-15,"Regular Season","SAC @ WAS","Washington Wizards","Sacramento Kings",106,104,"j3210",2,5
"0020800993",2009-03-15,"Regular Season","SAC @ WAS","Washington Wizards","Sacramento Kings",106,104,"j45",-4,-8
"0020800994",2009-03-15,"Regular Season","PHX @ GSW","Golden State Warriors","Phoenix Suns",130,154,"j3210",-11,-4
"0020800994",2009-03-15,"Regular Season","PHX @ GSW","Golden State Warriors","Phoenix Suns",130,154,"j45",-9,0
"0020800995",2009-03-15,"Regular Season","NJN @ LAC","Los Angeles Clippers","New Jersey Nets",107,105,"j3210",3,0
"0020800995",2009-03-15,"Regular Season","NJN @ LAC","Los Angeles Clippers","New Jersey Nets",107,105,"j45",9,-11
"0020800996",2009-03-16,"Regular Season","TOR @ CHA","Charlotte Bobcats","Toronto Raptors",112,86,"j3210",13,7
"0020800996",2009-03-16,"Regular Season","TOR @ CHA","Charlotte Bobcats","Toronto Raptors",112,86,"j45",5,1
"0020800997",2009-03-16,"Regular Season","POR @ MEM","Memphis Grizzlies","Portland Trail Blazers",92,103,"j3210",-5,-3
"0020800997",2009-03-16,"Regular Season","POR @ MEM","Memphis Grizzlies","Portland Trail Blazers",92,103,"j45",12,-15
"0020800999",2009-03-16,"Regular Season","SAS @ OKC","Oklahoma City Thunder","San Antonio Spurs",78,76,"j3210",8,4
"0020800999",2009-03-16,"Regular Season","SAS @ OKC","Oklahoma City Thunder","San Antonio Spurs",78,76,"j45",-3,-7
"0020801001",2009-03-17,"Regular Season","SAC @ ATL","Atlanta Hawks","Sacramento Kings",119,97,"j3210",20,12
"0020801001",2009-03-17,"Regular Season","SAC @ ATL","Atlanta Hawks","Sacramento Kings",119,97,"j45",5,-8
"0020801002",2009-03-17,"Regular Season","ORL @ CLE","Cleveland Cavaliers","Orlando Magic",97,93,"j3210",4,-3
"0020801002",2009-03-17,"Regular Season","ORL @ CLE","Cleveland Cavaliers","Orlando Magic",97,93,"j45",2,1
"0020801003",2009-03-17,"Regular Season","BOS @ CHI","Chicago Bulls","Boston Celtics",127,121,"j3210",8,14
"0020801003",2009-03-17,"Regular Season","BOS @ CHI","Chicago Bulls","Boston Celtics",127,121,"j45",-19,5
"0020801004",2009-03-17,"Regular Season","DET @ DAL","Dallas Mavericks","Detroit Pistons",103,101,"j3210",1,-8
"0020801004",2009-03-17,"Regular Season","DET @ DAL","Dallas Mavericks","Detroit Pistons",103,101,"j45",0,9
"0020801005",2009-03-17,"Regular Season","MIN @ SAS","San Antonio Spurs","Minnesota Timberwolves",93,86,"j3210",0,-7
"0020801005",2009-03-17,"Regular Season","MIN @ SAS","San Antonio Spurs","Minnesota Timberwolves",93,86,"j45",0,14
"0020801006",2009-03-17,"Regular Season","WAS @ UTA","Utah Jazz","Washington Wizards",103,88,"j3210",-3,2
"0020801006",2009-03-17,"Regular Season","WAS @ UTA","Utah Jazz","Washington Wizards",103,88,"j45",7,10
"0020801007",2009-03-17,"Regular Season","LAC @ GSW","Golden State Warriors","Los Angeles Clippers",127,120,"j3210",-4,14
"0020801007",2009-03-17,"Regular Season","LAC @ GSW","Golden State Warriors","Los Angeles Clippers",127,120,"j45",-1,-2
"0020801008",2009-03-17,"Regular Season","PHI @ LAL","Los Angeles Lakers","Philadelphia 76ers",93,94,"j3210",-26,-2
"0020801008",2009-03-17,"Regular Season","PHI @ LAL","Los Angeles Lakers","Philadelphia 76ers",93,94,"j45",12,15
"0020801009",2009-03-18,"Regular Season","MIA @ BOS","Boston Celtics","Miami Heat",112,108,"j3210",-6,-3
"0020801009",2009-03-18,"Regular Season","MIA @ BOS","Boston Celtics","Miami Heat",112,108,"j45",-4,13
"0020801010",2009-03-18,"Regular Season","SAC @ CHA","Charlotte Bobcats","Sacramento Kings",104,88,"j3210",0,3
"0020801010",2009-03-18,"Regular Season","SAC @ CHA","Charlotte Bobcats","Sacramento Kings",104,88,"j45",-4,17
"0020801011",2009-03-18,"Regular Season","POR @ IND","Indiana Pacers","Portland Trail Blazers",85,95,"j3210",-8,-1
"0020801011",2009-03-18,"Regular Season","POR @ IND","Indiana Pacers","Portland Trail Blazers",85,95,"j45",2,-3
"0020801012",2009-03-18,"Regular Season","NJN @ NYK","New York Knicks","New Jersey Nets",89,115,"j3210",-9,-3
"0020801012",2009-03-18,"Regular Season","NJN @ NYK","New York Knicks","New Jersey Nets",89,115,"j45",-17,3
"0020801013",2009-03-18,"Regular Season","DEN @ MEM","Memphis Grizzlies","Denver Nuggets",109,111,"j3210",-6,-1
"0020801013",2009-03-18,"Regular Season","DEN @ MEM","Memphis Grizzlies","Denver Nuggets",109,111,"j45",-11,16
"0020801015",2009-03-18,"Regular Season","MIN @ NOH","New Orleans Hornets","Minnesota Timberwolves",94,93,"j3210",3,-2
"0020801015",2009-03-18,"Regular Season","MIN @ NOH","New Orleans Hornets","Minnesota Timberwolves",94,93,"j45",3,-3
"0020801016",2009-03-18,"Regular Season","CHI @ OKC","Oklahoma City Thunder","Chicago Bulls",96,103,"j3210",-3,-2
"0020801016",2009-03-18,"Regular Season","CHI @ OKC","Oklahoma City Thunder","Chicago Bulls",96,103,"j45",-2,0
"0020801018",2009-03-18,"Regular Season","PHI @ PHX","Phoenix Suns","Philadelphia 76ers",126,116,"j3210",10,2
"0020801018",2009-03-18,"Regular Season","PHI @ PHX","Phoenix Suns","Philadelphia 76ers",126,116,"j45",-7,5
"0020801019",2009-03-18,"Regular Season","WAS @ LAC","Los Angeles Clippers","Washington Wizards",123,108,"j3210",7,-5
"0020801019",2009-03-18,"Regular Season","WAS @ LAC","Los Angeles Clippers","Washington Wizards",123,108,"j45",6,7
"0020801020",2009-03-19,"Regular Season","DAL @ ATL","Atlanta Hawks","Dallas Mavericks",95,87,"j3210",5,3
"0020801020",2009-03-19,"Regular Season","DAL @ ATL","Atlanta Hawks","Dallas Mavericks",95,87,"j45",10,-10
"0020801021",2009-03-19,"Regular Season","POR @ CLE","Cleveland Cavaliers","Portland Trail Blazers",97,92,"j3210",-5,5
"0020801021",2009-03-19,"Regular Season","POR @ CLE","Cleveland Cavaliers","Portland Trail Blazers",97,92,"j45",0,0
"0020801022",2009-03-19,"Regular Season","GSW @ LAL","Los Angeles Lakers","Golden State Warriors",114,106,"j3210",-3,3
"0020801022",2009-03-19,"Regular Season","GSW @ LAL","Los Angeles Lakers","Golden State Warriors",114,106,"j45",-3,11
"0020801023",2009-03-20,"Regular Season","DAL @ IND","Indiana Pacers","Dallas Mavericks",92,94,"j3210",2,2
"0020801023",2009-03-20,"Regular Season","DAL @ IND","Indiana Pacers","Dallas Mavericks",92,94,"j45",-4,-2
"0020801024",2009-03-20,"Regular Season","CHA @ TOR","Toronto Raptors","Charlotte Bobcats",89,102,"j3210",-2,-10
"0020801024",2009-03-20,"Regular Season","CHA @ TOR","Toronto Raptors","Charlotte Bobcats",89,102,"j45",3,-4
"0020801025",2009-03-20,"Regular Season","MIA @ NJN","New Jersey Nets","Miami Heat",96,88,"j3210",2,2
"0020801025",2009-03-20,"Regular Season","MIA @ NJN","New Jersey Nets","Miami Heat",96,88,"j45",7,-3
"0020801027",2009-03-20,"Regular Season","LAC @ DET","Detroit Pistons","Los Angeles Clippers",108,90,"j3210",-11,8
"0020801027",2009-03-20,"Regular Season","LAC @ DET","Detroit Pistons","Los Angeles Clippers",108,90,"j45",8,13
"0020801028",2009-03-20,"Regular Season","MEM @ NOH","New Orleans Hornets","Memphis Grizzlies",96,84,"j3210",-24,7
"0020801028",2009-03-20,"Regular Season","MEM @ NOH","New Orleans Hornets","Memphis Grizzlies",96,84,"j45",2,27
"0020801029",2009-03-20,"Regular Season","UTA @ OKC","Oklahoma City Thunder","Utah Jazz",94,101,"j3210",1,2
"0020801029",2009-03-20,"Regular Season","UTA @ OKC","Oklahoma City Thunder","Utah Jazz",94,101,"j45",0,-10
"0020801031",2009-03-20,"Regular Season","BOS @ SAS","San Antonio Spurs","Boston Celtics",77,80,"j3210",3,-2
"0020801031",2009-03-20,"Regular Season","BOS @ SAS","San Antonio Spurs","Boston Celtics",77,80,"j45",-6,2
"0020801032",2009-03-20,"Regular Season","WAS @ DEN","Denver Nuggets","Washington Wizards",116,105,"j3210",7,2
"0020801032",2009-03-20,"Regular Season","WAS @ DEN","Denver Nuggets","Washington Wizards",116,105,"j45",-5,7
"0020801033",2009-03-20,"Regular Season","PHI @ GSW","Golden State Warriors","Philadelphia 76ers",119,111,"j3210",4,-6
"0020801033",2009-03-20,"Regular Season","PHI @ GSW","Golden State Warriors","Philadelphia 76ers",119,111,"j45",0,10
"0020801034",2009-03-21,"Regular Season","ATL @ CLE","Cleveland Cavaliers","Atlanta Hawks",102,96,"j3210",3,-11
"0020801034",2009-03-21,"Regular Season","ATL @ CLE","Cleveland Cavaliers","Atlanta Hawks",102,96,"j45",1,13
"0020801037",2009-03-21,"Regular Season","BOS @ MEM","Memphis Grizzlies","Boston Celtics",87,105,"j3210",-4,-10
"0020801037",2009-03-21,"Regular Season","BOS @ MEM","Memphis Grizzlies","Boston Celtics",87,105,"j45",2,-6
"0020801038",2009-03-21,"Regular Season","LAL @ CHI","Chicago Bulls","Los Angeles Lakers",109,117,"j3210",7,-2
"0020801038",2009-03-21,"Regular Season","LAL @ CHI","Chicago Bulls","Los Angeles Lakers",109,117,"j45",-11,-2
"0020801041",2009-03-22,"Regular Season","MIA @ DET","Detroit Pistons","Miami Heat",96,101,"j3210",4,-12
"0020801041",2009-03-22,"Regular Season","MIA @ DET","Detroit Pistons","Miami Heat",96,101,"j45",-2,5
"0020801042",2009-03-22,"Regular Season","HOU @ SAS","San Antonio Spurs","Houston Rockets",85,87,"j3210",-6,-1
"0020801042",2009-03-22,"Regular Season","HOU @ SAS","San Antonio Spurs","Houston Rockets",85,87,"j45",6,-1
"0020801043",2009-03-22,"Regular Season","OKC @ MIN","Minnesota Timberwolves","Oklahoma City Thunder",90,97,"j3210",16,-1
"0020801043",2009-03-22,"Regular Season","OKC @ MIN","Minnesota Timberwolves","Oklahoma City Thunder",90,97,"j45",-1,-21
"0020801044",2009-03-22,"Regular Season","LAC @ TOR","Toronto Raptors","Los Angeles Clippers",100,76,"j3210",2,5
"0020801044",2009-03-22,"Regular Season","LAC @ TOR","Toronto Raptors","Los Angeles Clippers",100,76,"j45",4,13
"0020801045",2009-03-22,"Regular Season","CLE @ NJN","New Jersey Nets","Cleveland Cavaliers",88,96,"j3210",15,0
"0020801045",2009-03-22,"Regular Season","CLE @ NJN","New Jersey Nets","Cleveland Cavaliers",88,96,"j45",-1,-22
"0020801046",2009-03-22,"Regular Season","GSW @ NOH","New Orleans Hornets","Golden State Warriors",99,89,"j3210",3,5
"0020801046",2009-03-22,"Regular Season","GSW @ NOH","New Orleans Hornets","Golden State Warriors",99,89,"j45",0,2
"0020801047",2009-03-22,"Regular Season","PHI @ SAC","Sacramento Kings","Philadelphia 76ers",100,112,"j3210",-4,1
"0020801047",2009-03-22,"Regular Season","PHI @ SAC","Sacramento Kings","Philadelphia 76ers",100,112,"j45",4,-13
"0020801048",2009-03-23,"Regular Season","MIN @ ATL","Atlanta Hawks","Minnesota Timberwolves",109,97,"j3210",5,3
"0020801048",2009-03-23,"Regular Season","MIN @ ATL","Atlanta Hawks","Minnesota Timberwolves",109,97,"j45",5,0
"0020801049",2009-03-23,"Regular Season","CHI @ WAS","Washington Wizards","Chicago Bulls",99,101,"j3210",6,-4
"0020801049",2009-03-23,"Regular Season","CHI @ WAS","Washington Wizards","Chicago Bulls",99,101,"j45",1,-8
"0020801050",2009-03-23,"Regular Season","LAC @ BOS","Boston Celtics","Los Angeles Clippers",90,77,"j3210",1,-9
"0020801050",2009-03-23,"Regular Season","LAC @ BOS","Boston Celtics","Los Angeles Clippers",90,77,"j45",8,13
"0020801051",2009-03-23,"Regular Season","MEM @ MIA","Miami Heat","Memphis Grizzlies",94,82,"j3210",5,-5
"0020801051",2009-03-23,"Regular Season","MEM @ MIA","Miami Heat","Memphis Grizzlies",94,82,"j45",-7,21
"0020801052",2009-03-23,"Regular Season","ORL @ NYK","New York Knicks","Orlando Magic",102,106,"j3210",5,-1
"0020801052",2009-03-23,"Regular Season","ORL @ NYK","New York Knicks","Orlando Magic",102,106,"j45",-4,-5
"0020801053",2009-03-23,"Regular Season","DEN @ PHX","Phoenix Suns","Denver Nuggets",118,115,"j3210",2,6
"0020801053",2009-03-23,"Regular Season","DEN @ PHX","Phoenix Suns","Denver Nuggets",118,115,"j45",4,-9
"0020801054",2009-03-23,"Regular Season","PHI @ POR","Portland Trail Blazers","Philadelphia 76ers",108,114,"j3210",-8,12
"0020801054",2009-03-23,"Regular Season","PHI @ POR","Portland Trail Blazers","Philadelphia 76ers",108,114,"j45",-2,-2
"0020801056",2009-03-24,"Regular Season","LAL @ OKC","Oklahoma City Thunder","Los Angeles Lakers",89,107,"j3210",-2,-1
"0020801056",2009-03-24,"Regular Season","LAL @ OKC","Oklahoma City Thunder","Los Angeles Lakers",89,107,"j45",1,-16
"0020801057",2009-03-24,"Regular Season","GSW @ SAS","San Antonio Spurs","Golden State Warriors",107,106,"j3210",-12,9
"0020801057",2009-03-24,"Regular Season","GSW @ SAS","San Antonio Spurs","Golden State Warriors",107,106,"j45",-3,7
"0020801059",2009-03-25,"Regular Season","SAS @ ATL","Atlanta Hawks","San Antonio Spurs",92,102,"j3210",7,0
"0020801059",2009-03-25,"Regular Season","SAS @ ATL","Atlanta Hawks","San Antonio Spurs",92,102,"j45",-7,-10
"0020801061",2009-03-25,"Regular Season","MIA @ IND","Indiana Pacers","Miami Heat",90,88,"j3210",-11,4
"0020801061",2009-03-25,"Regular Season","MIA @ IND","Indiana Pacers","Miami Heat",90,88,"j45",8,1
"0020801063",2009-03-25,"Regular Season","MIL @ TOR","Toronto Raptors","Milwaukee Bucks",115,106,"j3210",4,3
"0020801063",2009-03-25,"Regular Season","MIL @ TOR","Toronto Raptors","Milwaukee Bucks",115,106,"j45",-8,10
"0020801064",2009-03-25,"Regular Season","CHA @ WAS","Washington Wizards","Charlotte Bobcats",95,93,"j3210",-8,0
"0020801064",2009-03-25,"Regular Season","CHA @ WAS","Washington Wizards","Charlotte Bobcats",95,93,"j45",6,4
"0020801065",2009-03-25,"Regular Season","LAC @ NYK","New York Knicks","Los Angeles Clippers",135,140,"j3210",-5,-2
"0020801065",2009-03-25,"Regular Season","LAC @ NYK","New York Knicks","Los Angeles Clippers",135,140,"j45",-5,12
"0020801066",2009-03-25,"Regular Season","DEN @ NOH","New Orleans Hornets","Denver Nuggets",88,101,"j3210",-7,2
"0020801066",2009-03-25,"Regular Season","DEN @ NOH","New Orleans Hornets","Denver Nuggets",88,101,"j45",-1,-7
"0020801067",2009-03-25,"Regular Season","BOS @ ORL","Orlando Magic","Boston Celtics",84,82,"j3210",2,-3
"0020801067",2009-03-25,"Regular Season","BOS @ ORL","Orlando Magic","Boston Celtics",84,82,"j45",6,-3
"0020801068",2009-03-25,"Regular Season","GSW @ DAL","Dallas Mavericks","Golden State Warriors",128,106,"j3210",6,8
"0020801068",2009-03-25,"Regular Season","GSW @ DAL","Dallas Mavericks","Golden State Warriors",128,106,"j45",5,3
"0020801071",2009-03-26,"Regular Season","MIA @ CHI","Chicago Bulls","Miami Heat",106,87,"j3210",-2,17
"0020801071",2009-03-26,"Regular Season","MIA @ CHI","Chicago Bulls","Miami Heat",106,87,"j45",3,1
"0020801072",2009-03-26,"Regular Season","PHX @ POR","Portland Trail Blazers","Phoenix Suns",129,109,"j3210",14,-2
"0020801072",2009-03-26,"Regular Season","PHX @ POR","Portland Trail Blazers","Phoenix Suns",129,109,"j45",-4,12
"0020801073",2009-03-27,"Regular Season","MIL @ ORL","Orlando Magic","Milwaukee Bucks",110,94,"j3210",3,5
"0020801073",2009-03-27,"Regular Season","MIL @ ORL","Orlando Magic","Milwaukee Bucks",110,94,"j45",1,7
"0020801074",2009-03-27,"Regular Season","CHA @ PHI","Philadelphia 76ers","Charlotte Bobcats",95,100,"j3210",-3,5
"0020801074",2009-03-27,"Regular Season","CHA @ PHI","Philadelphia 76ers","Charlotte Bobcats",95,100,"j45",-8,1
"0020801076",2009-03-27,"Regular Season","BOS @ ATL","Atlanta Hawks","Boston Celtics",93,99,"j3210",-9,-4
"0020801076",2009-03-27,"Regular Season","BOS @ ATL","Atlanta Hawks","Boston Celtics",93,99,"j45",7,0
"0020801079",2009-03-27,"Regular Season","NOH @ NYK","New York Knicks","New Orleans Hornets",103,93,"j3210",-7,10
"0020801079",2009-03-27,"Regular Season","NOH @ NYK","New York Knicks","New Orleans Hornets",103,93,"j45",-3,10
"0020801080",2009-03-27,"Regular Season","DEN @ DAL","Dallas Mavericks","Denver Nuggets",101,103,"j3210",0,1
"0020801080",2009-03-27,"Regular Season","DEN @ DAL","Dallas Mavericks","Denver Nuggets",101,103,"j45",0,-3
"0020801081",2009-03-27,"Regular Season","LAC @ SAS","San Antonio Spurs","Los Angeles Clippers",111,98,"j3210",-5,-2
"0020801081",2009-03-27,"Regular Season","LAC @ SAS","San Antonio Spurs","Los Angeles Clippers",111,98,"j45",1,19
"0020801082",2009-03-27,"Regular Season","MEM @ SAC","Sacramento Kings","Memphis Grizzlies",95,113,"j3210",-7,-3
"0020801082",2009-03-27,"Regular Season","MEM @ SAC","Sacramento Kings","Memphis Grizzlies",95,113,"j45",-11,3
"0020801083",2009-03-28,"Regular Season","IND @ CHI","Chicago Bulls","Indiana Pacers",112,106,"j3210",2,4
"0020801083",2009-03-28,"Regular Season","IND @ CHI","Chicago Bulls","Indiana Pacers",112,106,"j45",0,0
"0020801084",2009-03-28,"Regular Season","NYK @ CHA","Charlotte Bobcats","New York Knicks",96,85,"j3210",1,0
"0020801084",2009-03-28,"Regular Season","NYK @ CHA","Charlotte Bobcats","New York Knicks",96,85,"j45",-4,14
"0020801085",2009-03-28,"Regular Season","DET @ WAS","Washington Wizards","Detroit Pistons",96,98,"j3210",6,-3
"0020801085",2009-03-28,"Regular Season","DET @ WAS","Washington Wizards","Detroit Pistons",96,98,"j45",1,-6
"0020801086",2009-03-28,"Regular Season","MIL @ MIA","Miami Heat","Milwaukee Bucks",102,85,"j3210",2,-1
"0020801086",2009-03-28,"Regular Season","MIL @ MIA","Miami Heat","Milwaukee Bucks",102,85,"j45",4,12
"0020801087",2009-03-28,"Regular Season","LAC @ HOU","Houston Rockets","Los Angeles Clippers",110,93,"j3210",-5,1
"0020801087",2009-03-28,"Regular Season","LAC @ HOU","Houston Rockets","Los Angeles Clippers",110,93,"j45",10,11
"0020801088",2009-03-28,"Regular Season","GSW @ DEN","Denver Nuggets","Golden State Warriors",129,116,"j3210",-11,18
"0020801088",2009-03-28,"Regular Season","GSW @ DEN","Denver Nuggets","Golden State Warriors",129,116,"j45",9,-3
"0020801089",2009-03-28,"Regular Season","PHX @ UTA","Utah Jazz","Phoenix Suns",104,99,"j3210",-10,15
"0020801089",2009-03-28,"Regular Season","PHX @ UTA","Utah Jazz","Phoenix Suns",104,99,"j45",0,-5
"0020801090",2009-03-28,"Regular Season","MEM @ POR","Portland Trail Blazers","Memphis Grizzlies",86,66,"j3210",0,6
"0020801090",2009-03-28,"Regular Season","MEM @ POR","Portland Trail Blazers","Memphis Grizzlies",86,66,"j45",0,14
"0020801091",2009-03-29,"Regular Season","DAL @ CLE","Cleveland Cavaliers","Dallas Mavericks",102,74,"j3210",19,1
"0020801091",2009-03-29,"Regular Season","DAL @ CLE","Cleveland Cavaliers","Dallas Mavericks",102,74,"j45",7,1
"0020801092",2009-03-29,"Regular Season","LAL @ ATL","Atlanta Hawks","Los Angeles Lakers",86,76,"j3210",14,-10
"0020801092",2009-03-29,"Regular Season","LAL @ ATL","Atlanta Hawks","Los Angeles Lakers",86,76,"j45",1,5
"0020801093",2009-03-29,"Regular Season","NJN @ MIN","Minnesota Timberwolves","New Jersey Nets",108,99,"j3210",12,3
"0020801093",2009-03-29,"Regular Season","NJN @ MIN","Minnesota Timberwolves","New Jersey Nets",108,99,"j45",-7,1
"0020801095",2009-03-29,"Regular Season","PHI @ DET","Detroit Pistons","Philadelphia 76ers",101,97,"j3210",5,-7
"0020801095",2009-03-29,"Regular Season","PHI @ DET","Detroit Pistons","Philadelphia 76ers",101,97,"j45",1,5
"0020801096",2009-03-29,"Regular Season","OKC @ BOS","Boston Celtics","Oklahoma City Thunder",103,84,"j3210",10,12
"0020801096",2009-03-29,"Regular Season","OKC @ BOS","Boston Celtics","Oklahoma City Thunder",103,84,"j45",4,-7
"0020801097",2009-03-29,"Regular Season","WAS @ IND","Indiana Pacers","Washington Wizards",124,115,"j3210",1,2
"0020801097",2009-03-29,"Regular Season","WAS @ IND","Indiana Pacers","Washington Wizards",124,115,"j45",0,6
"0020801098",2009-03-29,"Regular Season","SAS @ NOH","New Orleans Hornets","San Antonio Spurs",90,86,"j3210",10,4
"0020801098",2009-03-29,"Regular Season","SAS @ NOH","New Orleans Hornets","San Antonio Spurs",90,86,"j45",1,-11
"0020801099",2009-03-29,"Regular Season","PHX @ SAC","Sacramento Kings","Phoenix Suns",126,118,"j3210",12,-12
"0020801099",2009-03-29,"Regular Season","PHX @ SAC","Sacramento Kings","Phoenix Suns",126,118,"j45",5,3
"0020801100",2009-03-30,"Regular Season","ORL @ MIA","Miami Heat","Orlando Magic",95,101,"j3210",-5,0
"0020801100",2009-03-30,"Regular Season","ORL @ MIA","Miami Heat","Orlando Magic",95,101,"j45",3,-4
"0020801101",2009-03-30,"Regular Season","MIL @ NJN","New Jersey Nets","Milwaukee Bucks",78,107,"j3210",-8,-4
"0020801101",2009-03-30,"Regular Season","MIL @ NJN","New Jersey Nets","Milwaukee Bucks",78,107,"j45",-1,-16
"0020801102",2009-03-30,"Regular Season","NYK @ UTA","Utah Jazz","New York Knicks",112,104,"j3210",7,1
"0020801102",2009-03-30,"Regular Season","NYK @ UTA","Utah Jazz","New York Knicks",112,104,"j45",-4,6
"0020801103",2009-03-30,"Regular Season","MEM @ GSW","Golden State Warriors","Memphis Grizzlies",109,114,"j3210",-6,-3
"0020801103",2009-03-30,"Regular Season","MEM @ GSW","Golden State Warriors","Memphis Grizzlies",109,114,"j45",-11,8
"0020801104",2009-03-31,"Regular Season","LAL @ CHA","Charlotte Bobcats","Los Angeles Lakers",94,84,"j3210",0,1
"0020801104",2009-03-31,"Regular Season","LAL @ CHA","Charlotte Bobcats","Los Angeles Lakers",94,84,"j45",2,7
"0020801105",2009-03-31,"Regular Season","DET @ CLE","Cleveland Cavaliers","Detroit Pistons",79,73,"j3210",-3,3
"0020801105",2009-03-31,"Regular Season","DET @ CLE","Cleveland Cavaliers","Detroit Pistons",79,73,"j45",1,5
"0020801106",2009-03-31,"Regular Season","CHI @ IND","Indiana Pacers","Chicago Bulls",107,105,"j3210",-3,-5
"0020801106",2009-03-31,"Regular Season","CHI @ IND","Indiana Pacers","Chicago Bulls",107,105,"j45",0,10
"0020801107",2009-03-31,"Regular Season","ATL @ PHI","Philadelphia 76ers","Atlanta Hawks",98,85,"j3210",-5,8
"0020801107",2009-03-31,"Regular Season","ATL @ PHI","Philadelphia 76ers","Atlanta Hawks",98,85,"j45",-1,11
"0020801108",2009-03-31,"Regular Season","DAL @ MIN","Minnesota Timberwolves","Dallas Mavericks",88,108,"j3210",-14,3
"0020801108",2009-03-31,"Regular Season","DAL @ MIN","Minnesota Timberwolves","Dallas Mavericks",88,108,"j45",3,-12
"0020801109",2009-03-31,"Regular Season","OKC @ SAS","San Antonio Spurs","Oklahoma City Thunder",95,96,"j3210",-5,2
"0020801109",2009-03-31,"Regular Season","OKC @ SAS","San Antonio Spurs","Oklahoma City Thunder",95,96,"j45",3,-1
"0020801110",2009-03-31,"Regular Season","NYK @ DEN","Denver Nuggets","New York Knicks",111,104,"j3210",15,2
"0020801110",2009-03-31,"Regular Season","NYK @ DEN","Denver Nuggets","New York Knicks",111,104,"j45",-6,-4
"0020801112",2009-03-31,"Regular Season","NOH @ SAC","Sacramento Kings","New Orleans Hornets",110,111,"j3210",-1,3
"0020801112",2009-03-31,"Regular Season","NOH @ SAC","Sacramento Kings","New Orleans Hornets",110,111,"j45",-6,3
"0020801113",2009-04-01,"Regular Season","TOR @ ORL","Orlando Magic","Toronto Raptors",95,99,"j3210",3,0
"0020801113",2009-04-01,"Regular Season","TOR @ ORL","Orlando Magic","Toronto Raptors",95,99,"j45",-4,-3
"0020801114",2009-04-01,"Regular Season","CHA @ BOS","Boston Celtics","Charlotte Bobcats",111,109,"j3210",4,0
"0020801114",2009-04-01,"Regular Season","CHA @ BOS","Boston Celtics","Charlotte Bobcats",111,109,"j45",10,-14
"0020801115",2009-04-01,"Regular Season","DET @ NJN","New Jersey Nets","Detroit Pistons",111,98,"j3210",10,-1
"0020801115",2009-04-01,"Regular Season","DET @ NJN","New Jersey Nets","Detroit Pistons",111,98,"j45",-13,17
"0020801116",2009-04-01,"Regular Season","WAS @ MEM","Memphis Grizzlies","Washington Wizards",112,107,"j3210",-9,4
"0020801116",2009-04-01,"Regular Season","WAS @ MEM","Memphis Grizzlies","Washington Wizards",112,107,"j45",2,8
"0020801117",2009-04-01,"Regular Season","LAL @ MIL","Milwaukee Bucks","Los Angeles Lakers",98,104,"j3210",2,-10
"0020801117",2009-04-01,"Regular Season","LAL @ MIL","Milwaukee Bucks","Los Angeles Lakers",98,104,"j45",1,1
"0020801119",2009-04-01,"Regular Season","HOU @ PHX","Phoenix Suns","Houston Rockets",114,109,"j3210",-4,-1
"0020801119",2009-04-01,"Regular Season","HOU @ PHX","Phoenix Suns","Houston Rockets",114,109,"j45",3,7
"0020801121",2009-04-01,"Regular Season","NOH @ LAC","Los Angeles Clippers","New Orleans Hornets",98,104,"j3210",0,-2
"0020801121",2009-04-01,"Regular Season","NOH @ LAC","Los Angeles Clippers","New Orleans Hornets",98,104,"j45",3,-7
"0020801122",2009-04-02,"Regular Season","MIL @ PHI","Philadelphia 76ers","Milwaukee Bucks",105,95,"j3210",6,1
"0020801122",2009-04-02,"Regular Season","MIL @ PHI","Philadelphia 76ers","Milwaukee Bucks",105,95,"j45",-4,7
"0020801123",2009-04-02,"Regular Season","CLE @ WAS","Washington Wizards","Cleveland Cavaliers",109,101,"j3210",-5,1
"0020801123",2009-04-02,"Regular Season","CLE @ WAS","Washington Wizards","Cleveland Cavaliers",109,101,"j45",5,7
"0020801124",2009-04-02,"Regular Season","UTA @ DEN","Denver Nuggets","Utah Jazz",114,104,"j3210",20,-4
"0020801124",2009-04-02,"Regular Season","UTA @ DEN","Denver Nuggets","Utah Jazz",114,104,"j45",3,-9
"0020801126",2009-04-03,"Regular Season","SAS @ IND","Indiana Pacers","San Antonio Spurs",121,126,"j3210",-16,1
"0020801126",2009-04-03,"Regular Season","SAS @ IND","Indiana Pacers","San Antonio Spurs",121,126,"j45",24,-14
"0020801127",2009-04-03,"Regular Season","ATL @ BOS","Boston Celtics","Atlanta Hawks",104,92,"j3210",-1,2
"0020801127",2009-04-03,"Regular Season","ATL @ BOS","Boston Celtics","Atlanta Hawks",104,92,"j45",-2,13
"0020801128",2009-04-03,"Regular Season","DAL @ MEM","Memphis Grizzlies","Dallas Mavericks",107,102,"j3210",4,2
"0020801128",2009-04-03,"Regular Season","DAL @ MEM","Memphis Grizzlies","Dallas Mavericks",107,102,"j45",-8,7
"0020801130",2009-04-03,"Regular Season","CLE @ ORL","Orlando Magic","Cleveland Cavaliers",116,87,"j3210",8,-5
